arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_host,27,37,host,7199.445,35054,10862,102.2177,139.9157,100.0163,0.0,2.2014,37.698,load_back_init,31
hbm_host,45,36,host,7323.33,45097,361,14.7029,17.3233,14.4943,0.0,0.2086,2.6204,load_back_init,22
hbm_host,14,32,cold,6957.368,38919,31111,194.4074,383.7364,163.7398,0.0,30.6676,189.329,estimated,43
hbm_host,115,39,host,7317.146,52806,70,20.4007,24.0372,19.6573,0.0,0.7434,3.6365,load_back_init,26
hbm_host,113,38,host,7281.546,41935,207,41.7012,60.0667,41.5063,0.0,0.1949,18.3655,load_back_init,28
hbm_host,106,34,host,7152.743,41255,39,134.7071,189.156,134.5213,0.0,0.1858,54.4489,load_back_init,31
hbm_host,25,39,host,7318.079,49868,1228,19.4676,24.4752,18.7263,0.0,0.7413,5.0076,load_back_init,26
hbm_host,111,38,host,7231.495,36058,474,84.7281,113.407,81.4913,0.0,3.2368,28.6789,load_back_init,31
hbm_host,50,39,host,7335.095,35898,122,6.7657,10.2899,6.5543,0.0,0.2114,3.5242,load_back_init,10
hbm_host,110,37,host,7323.837,36456,104,15.1902,21.6319,14.9933,0.0,0.1969,6.4417,load_back_init,22
hbm_host,124,39,host,7238.02,33607,199,78.5678,107.4485,78.2773,0.0,0.2905,28.8807,load_back_init,31
hbm_host,71,35,host,7313.568,49457,49,21.0613,33.0407,20.8513,0.0,0.21,11.9794,load_back_init,27
hbm_host,123,39,host,7335.092,33224,72,6.7686,12.8675,6.5563,0.0,0.2123,6.0989,load_back_init,10
hbm_host,42,22,host,7336.492,30934,790,6.6527,12.0754,6.0993,0.0,0.5534,5.4227,load_back_init,13
hbm_host,66,37,host,7336.61,35471,143,8.4985,12.6118,8.3263,0.0,0.1722,4.1133,load_back_init,13
hbm_host,48,38,host,7338.419,37945,121,7.9149,11.4605,7.1843,0.0,0.7306,3.5456,load_back_init,12
hbm_host,3,37,host,7337.475,34648,344,8.1214,13.8537,7.9453,0.0,0.1761,5.7323,load_back_init,13
hbm_host,88,35,host,7200.699,38862,14670,105.093,150.6718,102.0513,0.0,3.0417,45.5788,load_back_init,32
hbm_host,54,23,host,7269.871,32431,623,51.7202,81.576,51.4503,0.0,0.2699,29.8558,load_back_init,28
hbm_host,58,30,host,7339.935,37663,287,8.8517,12.2169,8.6683,0.0,0.1834,3.3652,load_back_init,14
hbm_host,30,32,host,7338.21,35900,2748,8.1246,13.9809,7.3903,0.0,0.7343,5.8563,load_back_init,12
hbm_host,37,31,host,7339.641,36267,875,8.6507,13.9135,8.3543,0.0,0.2964,5.2628,load_back_init,12
hbm_host,39,38,host,7344.081,36865,257,8.0326,10.4306,7.6613,0.0,0.3713,2.398,load_back_init,9
hbm_host,24,28,host,7328.453,28218,122,10.5741,26.468,10.3783,0.0,0.1958,15.8939,load_back_init,18
hbm_host,6,34,host,7314.702,34038,502,21.066,42.3966,20.8943,0.0,0.1717,21.3306,load_back_init,26
hbm_host,102,36,host,7334.75,40551,359,6.7845,23.0676,6.5953,0.0,0.1892,16.2831,load_back_init,10
hbm_host,62,39,host,7344.099,32180,692,8.0147,14.6319,7.6453,0.0,0.3694,6.6172,load_back_init,9
hbm_host,44,38,host,7344.119,38333,125,8.2963,14.7707,8.0693,0.0,0.227,6.4744,load_back_init,9
hbm_host,113,39,host,7349.074,43535,1231,9.2629,11.5491,8.7803,0.0,0.4826,2.2862,load_back_init,10
hbm_host,59,39,host,7341.446,42875,187,8.6665,20.1328,8.4693,0.0,0.1972,11.4663,load_back_init,13
hbm_host,22,29,host,7330.982,35525,197,10.3635,33.0849,10.1573,0.0,0.2062,22.7214,load_back_init,16
hbm_host,27,38,host,7346.705,35721,137,8.0163,17.4009,7.8433,0.0,0.173,9.3846,load_back_init,10
hbm_host,106,35,host,7349.351,42833,913,9.913,14.7936,9.5753,0.0,0.3377,4.8806,load_back_init,10
hbm_host,88,36,host,7352.711,40346,794,9.2286,12.1951,8.9033,0.0,0.3253,2.9665,load_back_init,6
hbm_host,111,39,host,7352.343,37365,821,8.6028,12.8664,8.2993,0.0,0.3035,4.2636,load_back_init,7
hbm_host,77,34,host,7226.837,39300,15108,89.3857,139.321,86.1083,0.0,3.2774,49.9353,load_back_init,31
hbm_host,26,32,host,7300.281,37991,423,30.9257,66.5893,30.6633,0.0,0.2624,35.6636,load_back_init,27
hbm_host,66,38,host,7356.533,35711,191,8.1016,11.4651,7.8433,0.0,0.2583,3.3635,load_back_init,7
hbm_host,110,38,host,7352.774,36673,129,11.6021,15.2244,11.3303,0.0,0.2718,3.6223,load_back_init,6
hbm_host,43,39,host,7332.534,30615,151,8.8118,37.6409,8.6073,0.0,0.2045,28.8291,load_back_init,13
hbm_host,71,36,host,7354.032,49912,248,10.3444,16.4196,10.0743,0.0,0.2701,6.0752,load_back_init,8
hbm_host,58,31,host,7359.436,37816,120,8.9023,11.7689,8.5963,0.0,0.306,2.8666,load_back_init,8
hbm_host,12,39,host,7303.34,33229,77,28.7389,68.4705,28.5793,0.0,0.1596,39.7316,load_back_init,27
hbm_host,37,32,host,7360.845,36444,92,7.4939,11.7992,7.1903,0.0,0.3036,4.3053,load_back_init,8
hbm_host,42,23,host,7360.56,31136,160,7.7791,12.6565,7.4733,0.0,0.3058,4.8774,load_back_init,8
hbm_host,8,38,host,7364.478,41790,510,7.5665,10.5819,7.3693,0.0,0.1972,3.0154,load_back_init,11
hbm_host,39,39,host,7361.787,37564,700,9.1022,14.0691,8.7003,0.0,0.4019,4.9669,load_back_init,11
hbm_host,24,29,host,7362.139,28900,420,8.7508,14.3352,8.3493,0.0,0.4015,5.5844,load_back_init,10
hbm_host,66,39,host,7368.717,35818,42,4.7057,7.7972,4.5353,0.0,0.1704,3.0915,load_back_init,5
hbm_host,3,38,host,7363.818,35997,1245,7.8343,13.2409,7.4233,0.0,0.411,5.4066,load_back_init,12
