arm,conv,turn,tier,t_send,prompt,uncached,ttft,latency,queue,l3_read,prefill,decode,how,qdepth
hbm_lru,122,26,cold,4277.536,30546,22738,221.9973,253.0548,192.8634,0.0,29.1339,31.0575,time_stats,68
hbm_lru,14,24,cold,3759.626,28825,21017,217.5129,774.3421,176.105,0.0,41.4079,556.8292,time_stats,70
hbm_lru,99,27,cold,4236.332,27944,20136,225.1425,300.1569,193.2144,0.0,31.9281,75.0144,time_stats,69
hbm_lru,15,27,cold,4290.364,30328,22520,228.6908,246.225,197.6409,0.0,31.0499,17.5342,time_stats,68
hbm_lru,41,29,cold,4278.019,27914,20106,223.9299,263.5001,195.2353,0.0,28.6946,39.5702,time_stats,68
hbm_lru,94,28,cold,4200.022,22333,14525,216.1335,343.9327,184.8076,0.0,31.3259,127.7992,time_stats,70
hbm_lru,90,27,cold,4289.004,31043,23235,226.3653,257.3624,195.7766,0.0,30.5887,30.9971,time_stats,68
hbm_lru,21,27,cold,4214.815,29490,21682,216.0633,334.6812,185.6666,0.0,30.3967,118.6179,time_stats,69
hbm_lru,110,26,cold,4305.634,30018,22210,224.362,246.2757,194.744,0.0,29.618,21.9137,time_stats,68
hbm_lru,104,30,cold,4243.693,24865,17057,222.7054,311.1565,194.3614,0.0,28.344,88.4511,time_stats,69
hbm_lru,76,30,cold,4295.584,24695,16887,229.3588,261.8196,195.5425,0.0,33.8163,32.4608,time_stats,68
hbm_lru,95,27,cold,4161.471,27374,19566,218.8912,398.0239,190.5658,0.0,28.3254,179.1327,time_stats,70
hbm_lru,38,28,cold,4310.549,24848,17040,225.2471,253.176,200.3725,0.0,24.8746,27.9289,time_stats,67
hbm_lru,75,25,cold,4308.321,30173,22365,225.0056,255.654,197.5051,0.0,27.5005,30.6484,time_stats,68
hbm_lru,20,26,cold,4015.276,29132,21324,226.8326,553.8749,191.4901,0.0,35.3425,327.0423,time_stats,69
hbm_lru,36,27,cold,4310.58,30701,22893,228.7558,260.7723,193.9451,0.0,34.8107,32.0165,time_stats,67
hbm_lru,62,24,cold,4312.83,27499,19691,228.6372,263.5861,190.2314,0.0,38.4058,34.9489,time_stats,68
hbm_lru,112,24,cold,4319.19,28174,20366,227.1244,257.7242,196.5913,0.0,30.5331,30.5998,time_stats,68
hbm_lru,5,28,cold,4257.292,20850,13042,215.9724,323.0691,187.4998,0.0,28.4726,107.0967,time_stats,69
hbm_lru,118,29,cold,4343.344,35501,27693,224.556,239.6978,191.3995,0.0,33.1565,15.1418,time_stats,69
hbm_lru,84,29,cold,4194.682,28539,20731,218.2592,391.3993,188.24,0.0,30.0192,173.1401,time_stats,70
hbm_lru,73,29,cold,4354.058,28233,20425,222.0061,232.1222,193.2592,0.0,28.7469,10.1161,time_stats,69
hbm_lru,49,30,cold,4304.698,25536,17728,222.3612,285.1691,198.7018,0.0,23.6594,62.8079,time_stats,68
hbm_lru,71,23,cold,4263.239,38963,31155,223.2642,329.6684,189.1783,0.0,34.0859,106.4042,time_stats,69
hbm_lru,37,18,cold,4317.138,26370,18562,226.4685,281.4939,194.1543,0.0,32.3142,55.0254,time_stats,68
hbm_lru,105,27,cold,4181.137,30568,22760,217.9809,417.5439,186.4632,0.0,31.5177,199.563,time_stats,70
hbm_lru,72,22,cold,4354.299,29720,21912,225.2564,244.382,196.2664,0.0,28.99,19.1256,time_stats,69
hbm_lru,27,24,cold,4229.825,27441,19633,229.2429,376.4842,194.7064,0.0,34.5365,147.2413,time_stats,69
hbm_lru,28,27,cold,4330.701,29478,21670,223.8494,275.7553,192.3852,0.0,31.4642,51.9059,time_stats,68
hbm_lru,61,29,cold,4327.171,30565,22757,222.0272,284.0315,193.4554,0.0,28.5718,62.0043,time_stats,69
hbm_lru,53,27,cold,4353.973,28510,20702,219.966,260.2591,193.212,0.0,26.754,40.2931,time_stats,69
hbm_lru,125,27,cold,4220.307,34377,26569,217.7412,394.0217,188.5249,0.0,29.2163,176.2805,time_stats,69
hbm_lru,4,25,cold,4360.047,26982,19174,222.4911,260.4764,199.2035,0.0,23.2876,37.9853,time_stats,69
hbm_lru,117,28,cold,4240.322,27961,20153,223.7532,382.899,192.929,0.0,30.8242,159.1458,time_stats,69
hbm_lru,103,28,cold,4364.097,24528,16720,224.1763,262.3091,197.3656,0.0,26.8107,38.1328,time_stats,71
hbm_lru,8,27,cold,4360.1,31389,23581,225.8798,266.4043,194.7035,0.0,31.1763,40.5245,time_stats,69
hbm_lru,55,30,cold,4252.666,27246,19438,217.3484,381.0307,188.8447,0.0,28.5037,163.6823,time_stats,70
hbm_lru,80,28,cold,4369.213,30172,22364,223.3915,264.531,196.2126,0.0,27.1789,41.1395,time_stats,69
hbm_lru,102,24,cold,4220.337,32349,24541,220.9781,417.4304,188.1441,0.0,32.834,196.4523,time_stats,69
hbm_lru,19,26,cold,4369.321,31789,23981,226.6172,268.5235,198.7435,0.0,27.8737,41.9063,time_stats,69
hbm_lru,60,29,cold,4398.731,31694,23886,221.5468,243.5419,198.9372,0.0,22.6096,21.9951,time_stats,69
hbm_lru,86,27,cold,4394.27,29540,21732,219.5706,248.079,203.9381,0.0,15.6325,28.5084,time_stats,69
