kind,t0,t1,tokens,ms,key
h2s,74.02659749984741,74.04159760475159,192,9.0,101
d2h,74.24959754943848,74.25059747695923,64,0.2,
h2s,74.25059747695923,74.26659750938416,64,4.0,102
s2h,74.36359739303589,,,,cmp_three_tier_to-c8-t1
d2h,74.41959738731384,74.42059755325317,64,0.2,
h2s,74.42059755325317,74.4365975856781,64,3.0,103
d2h,75.1095974445343,75.11059761047363,64,0.2,
h2s,75.11059761047363,75.12659740447998,64,4.0,104
s2h,75.15959739685059,,,,cmp_three_tier_to-c5-t2
d2h,75.17659759521484,75.17659759521484,128,0.3,
h2s,75.17659759521484,75.19159746170044,128,6.0,106
d2h,75.32059741020203,75.33659744262695,1472,2.8,
s2h,75.32259750366211,,,,cmp_three_tier_to-c1-t6
h2s,75.33659744262695,75.70359754562378,1472,71.0,108
d2h,75.70259737968445,75.7195975780487,2304,4.4,
h2s,75.7195975780487,75.82559752464294,2304,103.0,109
s2h,75.98559761047363,,,,cmp_three_tier_to-c8-t2
d2h,76.04659748077393,76.04759740829468,192,0.5,
h2s,76.04759740829468,76.06459760665894,192,9.0,110
d2h,76.98059749603271,76.98159742355347,320,0.7,
h2s,76.98159742355347,76.9975974559784,320,15.0,111
d2h,77.21659755706787,77.21759748458862,64,0.2,
h2s,77.21759748458862,77.2325975894928,64,4.0,112
s2h,77.33459758758545,,,,cmp_three_tier_to-c5-t3
d2h,77.58659744262695,77.58759760856628,128,0.3,
h2s,77.58759760856628,77.60259747505188,128,6.0,113
s2h,77.61959743499756,,,,cmp_three_tier_to-c8-t3
d2h,77.67859745025635,77.6795973777771,64,0.2,
h2s,77.6795973777771,77.69459748268127,64,3.0,114
d2h,78.78559756278992,78.78659749031067,128,0.4,
h2s,78.78659749031067,78.80159759521484,128,6.0,115
s2h,78.81859755516052,,,,cmp_three_tier_to-c5-t4
d2h,79.00159740447998,79.01859760284424,1408,2.7,
h2s,79.01759743690491,79.20759749412537,1408,62.0,117
s2h,79.03459739685059,,,,cmp_three_tier_to-c9-t0
d2h,79.20659756660461,79.2235975265503,2048,3.9,
h2s,79.2235975265503,79.32959747314453,2048,95.0,119
d2h,79.50459742546082,79.50559759140015,64,0.2,
h2s,79.50559759140015,79.5215973854065,64,3.0,120
d2h,79.5395975112915,79.54059743881226,192,0.5,
h2s,79.54059743881226,79.55559754371643,192,9.0,121
s2h,79.57359743118286,,,,cmp_three_tier_to-c8-t4
d2h,79.63259744644165,79.63359761238098,64,0.2,
h2s,79.63359761238098,79.64859747886658,64,4.0,122
d2h,80.6095974445343,80.61059761047363,128,0.4,
h2s,80.61059761047363,80.62659740447998,128,6.0,123
d2h,80.7435975074768,80.74459743499756,64,0.2,
h2s,80.74459743499756,80.75959753990173,64,4.0,124
d2h,81.7195975780487,81.72059750556946,192,0.5,
h2s,81.7195975780487,81.73359751701355,192,10.0,125
d2h,86.96759748458862,86.9825975894928,1856,3.5,
h2s,86.98159742355347,87.11959743499756,1856,94.0,126
s2h,87.03159737586975,,,,cmp_three_tier_to-c3-t6
d2h,87.11759757995605,87.11959743499756,128,0.4,
h2s,87.11959743499756,87.1315975189209,128,7.0,127
s2h,87.79559755325317,,,,cmp_three_tier_to-c10-t0
d2h,87.89559745788574,87.91159749031067,896,1.7,
h2s,87.91159749031067,87.95759749412537,896,46.0,129
d2h,88.33259749412537,88.33459758758545,64,0.2,
h2s,88.33359742164612,88.34759759902954,64,4.0,130
s2h,88.4845974445343,,,,cmp_three_tier_to-c3-t7
d2h,88.57559752464294,88.5765974521637,64,0.2,
h2s,88.5765974521637,88.59059739112854,64,5.0,131
d2h,88.81959748268127,88.82059741020203,64,0.2,
h2s,88.82059741020203,88.83459758758545,64,4.0,132
s2h,88.90959739685059,,,,cmp_three_tier_to-c10-t1
d2h,88.96859741210938,88.97059750556946,192,0.5,
h2s,88.97059750556946,88.9845974445343,192,10.0,133
d2h,89.87559747695923,89.87659740447998,64,0.2,
h2s,89.87659740447998,89.8905975818634,64,4.0,134
s2h,93.54459738731384,,,,cmp_three_tier_to-c8-t5
d2h,93.60659742355347,93.6075975894928,192,0.5,
h2s,93.6075975894928,93.62159752845764,192,10.0,135
d2h,95.74159741401672,95.75759744644165,512,1.1,
h2s,95.7565975189209,95.7895975112915,512,32.0,136
d2h,95.7655975818634,95.76659750938416,128,0.3,
h2s,95.76659750938416,95.80159759521484,128,8.0,137
s2h,95.79159760475159,,,,cmp_three_tier_to-c3-t8
d2h,95.87859749794006,95.8815975189209,128,0.4,
s2h,95.88059759140015,,,,cmp_three_tier_to-c8-t6
h2s,95.8815975189209,95.89359760284424,128,7.0,139
d2h,95.95759749412537,95.95859742164612,256,0.6,
h2s,95.95859742164612,95.98859739303589,256,14.0,140
d2h,97.0215973854065,97.02259755134583,64,0.2,
h2s,97.02259755134583,97.03759741783142,64,4.0,141
s2h,98.70959758758545,,,,cmp_three_tier_to-c1-t7
d2h,98.97759747505188,98.99259757995605,1408,2.7,
h2s,98.99259757995605,99.07259750366211,1408,67.0,143
s2h,102.05359745025635,,,,cmp_three_tier_to-c8-t7
d2h,102.58259749412537,102.6005973815918,6592,12.2,
h2s,102.59959745407104,102.91859745979309,6592,303.0,145
d2h,103.91959738731384,103.92159748077393,128,0.4,
h2s,103.92059755325317,103.93759751319885,128,7.0,146
d2h,104.5525975227356,104.56859755516052,512,1.0,
h2s,104.56759738922119,104.59959745407104,512,26.0,147
d2h,109.01359748840332,109.02959752082825,576,1.2,
h2s,109.02959752082825,109.06859755516052,576,30.0,148
s2h,109.05859756469727,,,,cmp_three_tier_to-c1-t8
d2h,109.15659737586975,109.15759754180908,320,0.7,
h2s,109.15759754180908,109.18759751319885,320,16.0,150
d2h,110.4735975265503,110.47459745407104,128,0.4,
h2s,110.47459745407104,110.48859739303589,128,7.0,151
s2h,110.51659750938416,,,,cmp_three_tier_to-c1-t9
d2h,110.61359739303589,110.61559748649597,384,0.8,
h2s,110.61559748649597,110.64559745788574,384,18.0,153
s2h,111.07059741020203,,,,cmp_three_tier_to-c3-t9
d2h,111.26759743690491,111.26959753036499,576,1.2,
h2s,111.26959753036499,111.30159759521484,576,27.0,155
s2h,111.66259741783142,,,,cmp_three_tier_to-c11-t0
s2h,111.69759750366211,,,,cmp_three_tier_to-c6-t10
d2h,111.8485975265503,111.86759757995605,2112,4.0,
h2s,111.86759757995605,112.00959753990173,2112,101.0,158
d2h,112.00759744644165,112.00959753990173,512,1.1,
h2s,112.00959753990173,112.04259753227234,512,21.0,159
s2h,112.88259744644165,,,,cmp_three_tier_to-c5-t5
d2h,112.9825975894928,112.98359751701355,384,0.8,
h2s,112.98359751701355,113.02059745788574,384,25.0,161
d2h,114.37159752845764,114.3725974559784,128,0.4,
h2s,114.3725974559784,114.3905975818634,128,7.0,162
d2h,114.4275975227356,114.42859745025635,64,0.2,
h2s,114.42859745025635,114.44559741020203,64,5.0,163
s2h,114.50159740447998,,,,cmp_three_tier_to-c11-t1
d2h,114.56859755516052,114.57059741020203,192,0.5,
h2s,114.57059741020203,114.58759760856628,192,10.0,164
s2h,115.45659756660461,,,,cmp_three_tier_to-c7-t1
d2h,115.75859761238098,115.76059746742249,64,0.2,
h2s,115.75959753990173,115.77759742736816,64,4.0,165
s2h,116.61159753799438,,,,cmp_three_tier_to-c11-t2
d2h,116.76659750938416,116.78559756278992,1408,2.7,
h2s,116.78559756278992,116.86359739303589,1408,69.0,167
s2h,117.3485975265503,,,,cmp_three_tier_to-c5-t6
d2h,118.10559749603271,118.12559747695923,5824,10.8,
h2s,118.12459754943848,118.40259742736816,5824,274.0,169
d2h,118.44159746170044,118.44259738922119,128,0.4,
h2s,118.44259738922119,118.4605975151062,128,7.0,170
s2h,118.50059747695923,,,,cmp_three_tier_to-c7-t2
d2h,118.5765974521637,118.57759737968445,192,0.5,
