kind,t0,t1,tokens,ms,key
h2d,6429.443076610565,6429.621076583862,28352,88.5,
evict_host,6429.617076635361,6429.617076635361,192,,
d2h,6429.6180765628815,6429.621076583862,192,0.6,
h2s,6429.620076656342,6429.665076494217,192,11.0,21198
evict_host,6429.662076473236,6429.662076473236,128,,
d2h,6429.663076639175,6429.665076494217,128,0.4,
h2s,6429.664076566696,6429.70707654953,128,8.0,21199
d2h,6429.805076599121,6429.808076620102,192,0.5,
evict_host,6429.805076599121,6429.805076599121,128,,
h2s,6429.807076454163,6429.836076498032,192,10.0,21200
s2h,6429.866076469421,,,,cmp_three_tier_wc-c148-t15
evict_host,6429.999076604843,6429.999076604843,832,,
d2h,6430.000076532364,6430.002076625824,128,0.4,
h2s,6430.002076625824,6430.030076503754,128,7.0,21201
d2h,6430.0620765686035,6430.064076662064,128,0.4,
h2s,6430.064076662064,6430.093076467514,128,7.0,21202
s2h,6430.336076498032,,,,cmp_three_tier_wc-c193-t33
evict_host,6430.628076553345,6430.628076553345,640,,
d2h,6430.6290764808655,6430.632076501846,704,1.5,
h2s,6430.631076574326,6430.6870765686035,704,36.0,21204
d2h,6431.365076541901,6431.367076635361,128,0.4,
h2s,6431.367076635361,6431.39507651329,128,6.0,21205
s2h,6431.546076536179,,,,cmp_three_tier_wc-c207-t9
d2h,6431.648076534271,6431.650076627731,64,0.3,
h2s,6431.650076627731,6431.678076505661,64,5.0,21206
d2h,6431.9260766506195,6431.92707657814,192,0.5,
h2s,6431.92707657814,6431.95507645607,192,10.0,21207
d2h,6431.988076448441,6431.990076541901,64,0.3,
h2s,6431.98907661438,6432.015076637268,64,4.0,21208
s2h,6432.046076536179,,,,cmp_three_tier_wc-c203-t22
evict_host,6432.2270765304565,6432.2270765304565,1088,,
d2h,6432.228076457977,6432.231076478958,320,0.7,
h2s,6432.230076551437,6432.256076574326,320,17.0,21210
d2h,6432.4370765686035,6432.439076662064,256,0.6,
h2s,6432.438076496124,6432.4660766124725,256,15.0,21211
s2h,6432.73907661438,,,,cmp_three_tier_wc-c163-t31
evict_host,6433.250076532364,6433.250076532364,704,,
d2h,6433.251076459885,6433.2540764808655,896,1.9,
h2s,6433.253076553345,6433.342076539993,896,45.0,21213
d2h,6433.339076519012,6433.3410766124725,128,0.4,
h2s,6433.3410766124725,6433.383076667786,128,8.0,21214
d2h,6434.012076616287,6434.014076471329,64,0.2,
h2s,6434.013076543808,6434.057076454163,64,4.0,21215
d2h,6434.375076532364,6434.380076646805,192,0.5,
d2h,6434.378076553345,6434.380076646805,64,0.2,
evict_host,6434.378076553345,6434.378076553345,128,,
h2s,6434.380076646805,6434.4190764427185,192,11.0,21216
h2s,6434.380076646805,6434.4190764427185,64,4.0,21217
s2h,6434.594076633453,,,,cmp_three_tier_wc-c192-t25
evict_host,6434.747076511383,6434.747076511383,384,,
d2h,6434.748076677322,6434.751076459885,192,0.6,
h2s,6434.750076532364,6434.791076660156,192,10.0,21218
d2h,6434.968076467514,6434.969076633453,128,0.4,
h2s,6434.969076633453,6435.011076450348,128,6.0,21219
s2h,6435.537076473236,,,,cmp_three_tier_wc-c112-t33
d2h,6435.710076570511,6435.713076591492,256,0.7,
evict_host,6435.710076570511,6435.710076570511,832,,
h2s,6435.713076591492,6435.7540764808655,256,13.0,21220
s2h,6435.713076591492,,,,cmp_three_tier_wc-c208-t4
d2h,6435.835076570511,6435.838076591492,64,0.3,
h2s,6435.837076663971,6435.8790764808655,64,4.0,21221
s2h,6436.056076526642,,,,cmp_three_tier_wc-c119-t36
d2h,6436.2270765304565,6436.229076623917,64,0.2,
h2s,6436.229076623917,6436.27007651329,64,4.0,21222
d2h,6438.486076593399,6438.488076448441,64,0.2,
h2s,6438.488076448441,6438.529076576233,64,4.0,21223
s2h,6438.574076652527,,,,cmp_three_tier_wc-c192-t26
d2h,6438.6180765628815,6438.730076551437,64,0.1,
d2h,6438.726076602936,6438.731076478958,64,0.2,
s2h,6438.729076623917,,,,cmp_three_tier_wc-c208-t5
h2s,6438.730076551437,6438.771076440811,64,5.0,21225
h2s,6438.731076478958,6438.771076440811,64,4.0,21226
s2h,6438.77007651329,,,,cmp_three_tier_wc-c187-t38
evict_host,6439.747076511383,6439.747076511383,5184,,
d2h,6439.748076677322,6439.791076660156,5568,10.4,
d2h,6439.752076625824,6439.793076515198,192,0.4,
evict_host,6439.752076625824,6439.752076625824,320,,
h2s,6439.791076660156,6440.099076509476,5568,286.0,21227
h2s,6439.792076587677,6440.099076509476,192,9.0,21228
d2h,6439.881076574326,6439.883076667786,128,0.4,
h2s,6439.883076667786,6440.100076675415,128,6.0,21229
s2h,6440.056076526642,,,,cmp_three_tier_wc-c203-t23
d2h,6440.220076560974,6440.223076581955,192,0.5,
evict_host,6440.220076560974,6440.220076560974,448,,
h2s,6440.223076581955,6440.262076616287,192,9.0,21230
d2h,6440.353076457977,6440.354076623917,64,0.2,
h2s,6440.354076623917,6440.396076440811,64,4.0,21231
evict_host,6442.028076648712,6442.028076648712,704,,
d2h,6442.029076576233,6442.072076559067,768,1.6,
h2s,6442.072076559067,6442.117076635361,768,35.0,21232
s2h,6442.116076469421,,,,cmp_three_tier_wc-c195-t20
d2h,6442.266076564789,6442.268076658249,64,0.3,
h2s,6442.268076658249,6442.308076620102,64,4.0,21233
d2h,6442.485076665878,6442.48707652092,576,1.2,
evict_host,6442.485076665878,6442.485076665878,768,,
h2s,6442.48707652092,6442.529076576233,576,25.0,21234
d2h,6442.663076639175,6442.665076494217,64,0.2,
h2s,6442.665076494217,6442.70707654953,64,4.0,21235
s2h,6442.796076536179,,,,cmp_three_tier_wc-c208-t6
d2h,6442.940076589584,6442.942076444626,64,0.2,
h2s,6442.941076517105,6442.983076572418,64,3.0,21236
d2h,6443.339076519012,6443.344076633453,64,0.2,
d2h,6443.342076539993,6443.344076633453,64,0.2,
h2s,6443.343076467514,6443.381076574326,64,4.0,21237
h2s,6443.344076633453,6443.381076574326,64,3.0,21238
d2h,6443.42507648468,6443.4290766716,128,0.4,
evict_host,6443.42507648468,6443.42507648468,128,,
h2s,6443.428076505661,6443.467076539993,128,9.0,21239
s2h,6443.428076505661,,,,cmp_three_tier_wc-c187-t39
evict_host,6443.605076551437,6443.605076551437,384,,
d2h,6443.606076478958,6443.609076499939,192,0.5,
h2s,6443.609076499939,6443.646076440811,192,12.0,21240
d2h,6444.0330765247345,6444.035076618195,192,0.5,
h2s,6444.034076452255,6444.075076580048,192,10.0,21241
s2h,6444.119076490402,,,,cmp_three_tier_wc-c207-t10
s2h,6444.120076656342,,,,cmp_three_tier_wc-c201-t9
evict_host,6444.215076446533,6444.215076446533,384,,
d2h,6444.2160766124725,6444.360076665878,192,0.4,
d2h,6444.3570766448975,6444.360076665878,640,1.3,
evict_host,6444.3570766448975,6444.3570766448975,832,,
h2s,6444.359076499939,6444.401076555252,192,9.0,21243
h2s,6444.360076665878,6444.401076555252,640,30.0,21244
evict_host,6444.758076667786,6444.758076667786,704,,
d2h,6444.759076595306,6444.80207657814,1088,2.2,
h2s,6444.8010766506195,6444.886076450348,1088,45.0,21245
s2h,6444.931076526642,,,,cmp_three_tier_wc-c176-t32
evict_host,6445.240076541901,6445.240076541901,1024,,
d2h,6445.241076469421,6445.244076490402,576,1.2,
h2s,6445.244076490402,6445.2830765247345,576,25.0,21247
s2h,6445.282076597214,,,,cmp_three_tier_wc-c199-t9
evict_host,6445.525076627731,6445.525076627731,320,,
d2h,6445.526076555252,6445.528076648712,768,1.6,
h2s,6445.528076648712,6445.568076610565,768,36.0,21249
d2h,6446.324076652527,6446.326076507568,320,0.8,
evict_host,6446.324076652527,6446.324076652527,640,,
h2s,6446.326076507568,6446.366076469421,320,16.0,21250
s2h,6446.456076622009,,,,cmp_three_tier_wc-c193-t34
evict_host,6446.782076597214,6446.782076597214,704,,
d2h,6446.7830765247345,6446.786076545715,576,1.2,
h2s,6446.786076545715,6446.824076652527,576,32.0,21252
d2h,6447.223076581955,6447.224076509476,64,0.2,
h2s,6447.224076509476,6447.266076564789,64,5.0,21253
d2h,6447.485076665878,6447.48707652092,64,0.2,
h2s,6447.48707652092,6447.528076648712,64,4.0,21254
s2h,6447.572076559067,,,,cmp_three_tier_wc-c201-t10
d2h,6447.7160766124725,6447.718076467514,256,0.6,
h2s,6447.718076467514,6447.759076595306,256,13.0,21256
d2h,6447.806076526642,6447.808076620102,64,0.3,
h2s,6447.808076620102,6447.846076488495,64,4.0,21257
evict_host,6448.704076528549,6448.704076528549,832,,
