conv,turn,t0,ttft,lat,tier,prompt,cached,uncached,host,storage,gap,rid
12,35,5949.361,254.5414338420087,342.1299,cold,31524,7808,23716,0,0,7.415,cmp_hbm_host-c12-t35
126,37,5985.475,265.07012846000725,308.85,cold,40619,7808,32811,0,0,7.218,cmp_hbm_host-c126-t37
77,31,5814.201,257.29976614199404,480.1606,cold,35687,7808,27879,0,0,7.23,cmp_hbm_host-c77-t31
103,37,5980.13,262.947707031999,323.1535,cold,30948,7808,23140,0,0,7.106,cmp_hbm_host-c103-t37
80,36,5994.054,268.86807437299285,310.6282,cold,37568,7808,29760,0,0,12.409,cmp_hbm_host-c80-t36
75,34,6015.657,262.2008412809955,296.2118,cold,36162,7808,28354,0,0,0.675,cmp_hbm_host-c75-t34
27,33,5903.128,260.9207549499988,409.1605,cold,32437,7808,24629,0,0,12.162,cmp_hbm_host-c27-t33
36,37,6038.302,264.38870135600155,274.023,cold,35134,7808,27326,0,0,7.305,cmp_hbm_host-c36-t37
68,34,6005.554,268.16050170900417,317.6565,cold,36740,7808,28932,0,0,7.262,cmp_hbm_host-c68-t34
7,19,6041.715,262.63092911800777,284.5968,cold,20099,7808,12291,0,0,7.068,cmp_hbm_host-c7-t19
73,35,5781.362,260.9383779560012,545.336,cold,33263,7808,25455,0,0,7.288,cmp_hbm_host-c73-t35
120,39,6052.798,257.74832333798986,279.2057,cold,31785,7808,23977,0,0,9.699,cmp_hbm_host-c120-t39
93,36,6032.318,255.18752614199184,299.7224,cold,36813,7808,29005,0,0,22.426,cmp_hbm_host-c93-t36
127,38,6066.12,264.150448417,274.0516,cold,34138,7808,26330,0,0,7.338,cmp_hbm_host-c127-t38
69,38,6063.309,259.8480549369997,276.936,cold,31021,7808,23213,0,0,12.433,cmp_hbm_host-c69-t38
59,34,6053.981,263.9263393900037,293.943,cold,41027,7808,33219,0,0,7.38,cmp_hbm_host-c59-t34
38,37,6056.594,263.7801896519959,296.3722,cold,31579,7808,23771,0,0,0.71,cmp_hbm_host-c38-t37
29,36,5958.393,263.9468453809968,398.9246,cold,31286,7808,23478,0,0,0.554,cmp_hbm_host-c29-t36
111,35,5966.785,263.4273728929984,394.4608,cold,33266,7808,25458,0,0,0.802,cmp_hbm_host-c111-t35
102,31,6103.167,248.91069572299602,261.8353,cold,36745,7808,28937,0,0,13.363,cmp_hbm_host-c102-t31
21,36,6079.166,260.9326319360116,285.8365,cold,35015,7808,27207,0,0,7.329,cmp_hbm_host-c21-t36
54,20,5708.032,252.1693210030062,666.1174,cold,28588,7808,20780,0,0,7.252,cmp_hbm_host-c54-t20
104,38,5742.128,258.8302105629991,632.0216,cold,28999,7808,21191,0,0,0.774,cmp_hbm_host-c104-t38
114,37,6084.166,258.7843952260009,293.8374,cold,30225,7808,22417,0,0,7.27,cmp_hbm_host-c114-t37
58,25,6105.469,251.1832523560006,275.5059,cold,34817,7808,27009,0,0,12.368,cmp_hbm_host-c58-t25
5,35,6022.737,260.5020070710016,358.3091,cold,24933,7808,17125,0,0,0.699,cmp_hbm_host-c5-t35
41,38,6051.513,256.12823880600627,336.687,cold,31366,7808,23558,0,0,0.712,cmp_hbm_host-c41-t38
105,37,6109.261,255.68740856699878,283.2293,cold,34470,7808,26662,0,0,12.4,cmp_hbm_host-c105-t37
121,37,6116.23,257.27403806199436,279.6503,cold,39852,7808,32044,0,0,12.402,cmp_hbm_host-c121-t37
60,38,6123.262,261.6772883599915,277.1731,cold,34930,7808,27122,0,0,42.872,cmp_hbm_host-c60-t38
112,34,5934.394,257.6172304100037,470.685,cold,32796,7808,24988,0,0,0.841,cmp_hbm_host-c112-t34
3,32,6136.132,259.1749955300038,274.6839,cold,30819,7808,23011,0,0,0.621,cmp_hbm_host-c3-t32
89,34,5879.673,255.76382578500488,534.2934,cold,25951,7808,18143,0,0,0.786,cmp_hbm_host-c89-t34
113,34,6036.119,262.95063554600347,378.0638,cold,39286,7808,31478,0,0,0.774,cmp_hbm_host-c113-t34
100,36,6130.603,261.16870849799307,290.6511,cold,33971,7808,26163,0,0,0.748,cmp_hbm_host-c100-t36
6,31,6021.13,260.44942698699015,400.5211,cold,31578,7808,23770,0,0,7.307,cmp_hbm_host-c6-t31
18,38,5935.905,262.3015088719985,494.1633,cold,41919,7808,34111,0,0,7.425,cmp_hbm_host-c18-t38
86,37,6119.007,258.95717723200505,311.0981,cold,35009,7808,27201,0,0,7.413,cmp_hbm_host-c86-t37
32,35,6063.375,262.3931211799936,377.5243,cold,29340,7808,21532,0,0,0.641,cmp_hbm_host-c32-t35
25,34,6162.346,266.2483313940029,282.89,cold,47083,7808,39275,0,0,7.307,cmp_hbm_host-c25-t34
43,36,5985.284,259.8963011779997,465.9938,cold,27285,7808,19477,0,0,12.362,cmp_hbm_host-c43-t36
83,37,6157.016,264.13182465400314,294.3351,cold,31890,7808,24082,0,0,12.391,cmp_hbm_host-c83-t37
39,32,6156.936,261.3875498520065,296.3188,cold,35993,7808,28185,0,0,12.347,cmp_hbm_host-c39-t32
