kind,t0,t1,tokens,ms,key
d2h,1104.9932987689972,1110.6802988052368,7232,73.8,
evict_device,1104.9972987174988,1104.9972987174988,8192,,
evict_device,1105.0452988147736,1105.0452988147736,6784,,
evict_device,1110.6812987327576,1110.6812987327576,8192,,
evict_host,1117.8642988204956,1117.8642988204956,8192,,
d2h,1117.8652987480164,1121.4202988147736,8192,83.1,
evict_host,1117.866298675537,1117.866298675537,8832,,
d2h,1117.8672986030579,1121.4952986240387,7360,74.8,
d2h,1121.3392987251282,1121.5442986488342,768,7.8,
evict_host,1121.340298652649,1121.340298652649,8192,,
d2h,1121.342298746109,1121.552298784256,4928,50.0,
d2h,1122.8832986354828,1122.8842988014221,64,0.8,
d2h,1123.9282987117767,1123.9292986392975,64,0.8,
evict_device,1123.969298839569,1123.969298839569,9984,,
evict_device,1124.0082986354828,1124.0082986354828,3648,,
evict_device,1129.6562986373901,1129.6562986373901,8192,,
evict_host,1136.094298839569,1136.094298839569,10368,,
d2h,1136.0962986946106,1140.5582988262177,8192,83.1,
d2h,1136.0972986221313,1140.6072986125946,4864,49.4,
evict_host,1140.4752986431122,1140.4752986431122,6784,,
d2h,1140.4762988090515,1140.6622986793518,3264,33.2,
d2h,1140.478298664093,1140.6622986793518,2048,20.9,
evict_host,1140.4792988300323,1140.4792988300323,8192,,
d2h,1140.480298757553,1140.7032988071442,4160,42.2,
d2h,1140.8482987880707,1140.8492987155914,64,0.9,
d2h,1141.0512986183167,1141.092298746109,128,1.5,
evict_device,1141.094298839569,1141.094298839569,7296,,
evict_device,1141.1352987289429,1141.1352987289429,3776,,
evict_host,1150.039298772812,1150.039298772812,1792,,
d2h,1150.0402987003326,1150.1242988109589,8192,83.4,
evict_host,1150.0412986278534,1150.0412986278534,8192,,
d2h,1150.0422987937927,1150.164298772812,3584,36.5,
d2h,1150.246298789978,1150.2482986450195,64,0.9,
d2h,1151.9812986850739,1151.9822986125946,64,0.8,
d2h,1152.5292987823486,1152.5312986373901,64,0.9,
evict_device,1152.5702986717224,1152.5702986717224,9984,,
evict_device,1152.6102986335754,1152.6102986335754,2112,,
evict_host,1162.1072986125946,1162.1072986125946,3648,,
d2h,1162.1092987060547,1162.193298816681,8192,83.4,
evict_host,1162.1092987060547,1162.1092987060547,8192,,
d2h,1162.1102986335754,1162.2342987060547,4160,42.3,
d2h,1162.5032987594604,1162.505298614502,64,0.8,
evict_device,1162.5442986488342,1162.5442986488342,15104,,
evict_host,1168.0832986831665,1168.0832986831665,7296,,
